,id,summaries,exact_matched_patt_contextual,string_match_prediction,Tech_Label,TP_entries_TECH,FP_entries_TECH,FN_entries_TECH,FP corrected,TP,FP,FN,Precision,Recall,f_score
277,LH46T71zJ5ftOvomGipGog_0000,value creator brand custodian snack monster hello every relationship begins with a single word whilst every brand blooms with multiple words woven into stories that people share the joy of creating and amplifying stories the curiosity to understand the why behind the what and the constant urge to add value to my organization are what propel me even after 10 years in the communications industry i have a handson approach to the communications world having being an advertising suit a freelance designer a media strategist and now a marketer on one of singapores most iconic brands businesses i have worked on before include johnson johnson procter gamble tiger beer and dbs posb and in markets including singapore indonesia thailand malaysia and vietnam at work i combine an inquisitive nature with a pragmatic approach to finding solutions at play i share stories to children at libraries disect the latest indie films and my latest venture make dresses from scratch solutions explorer value creator brand custodian hello every relationship begins with a single word just as every brand is built on the stories that people share the hunger to be intheknow of the latest innovations the constant tweaking of current work to stay relevant and the curiosity to understand the why behind the what still propel me after 10 years in the communications industry i have a handson approach to the communications world having being an advertising suit a freelance designer a media strategist and now a marketer on one of singapores most iconic brands businesses i have worked on before include johnson johnson procter gamble tiger beer and dbs posb and in markets including singapore indonesia thailand malaysia and vietnam at work i combine an inquisitive nature with a pragmatic approach to finding solutions at play i enjoy storytelling to children photography and blogging about shoes and their reflection of the world hello every relationship begins with a single word whilst every brand blooms with multiple experiences woven into stories that people share the joy of creating and amplifying stories the curiosity to understand the why behind the what and the constant urge to add value to my organization are what propel me even after 10 years in the communications industry i have a handson approach to the communications world having being an advertising suit a freelance designer a media strategist and now a marketer of the worlds most iconic brands bluechip businesses i have helped grow include johnson johnson procter gamble tiger beer and dbs in markets including singapore indonesia thailand malaysia and vietnam at work i combine an inquisitive nature with a pragmatic approach to finding solutions at play i share stories to children at libraries dissect the latest films and my latest venture make dresses from scratch waking up each morning excited to bring my a game at johnson johnson senior brand manager at johnson johnson,[],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
278,lJvrzKIxBKn4pK94AqGA4A_0000,in my role at google i work with customers to build media strategies that will meet their business objectives i have a proven track record of building successful partnerships and helping my clients explore solutions that will be roi positive for their respective businessesnnon a personal note i enjoy giving back and have had the privilege of working with underrepresented communities through the harlem childrens zone morningside alliance and lime in my role at google i work with product and sales teams to build our monetization strategy for emerging owned operated properties most notably gmail and contribute to shaping the future of ad offerings across these properties on a personal note i enjoy giving back and have had the privilege of working underrepresented communities through the harlem childrens zone morningside alliance and lime experienced product lead with a demonstrated history of launching new ad formats and audience targeting solutions skilled in product management marketing sales account management lead generation and search engine marketing sem strong marketing professional with a bachelor of science in learning and organizational change from northwestern university experienced product lead with a demonstrated history of launching new ad formats and audience solutions skilled in product management marketing sales account management lead generation and search engine marketing sem strong marketing professional with a bachelor of science in learning and organizational change from northwestern university senior account manager government advocacy vertical at google account manager government vertical at google global product lead gmail ads at google investment banking middle office investment banking front office global product lead at google,['gmail'],['gmail'],['gmail'],['gmail'],[],[],[],1,0,0,1.0,1.0,1.0
279,LK6WtZLwdVSpPNluCkFlSQ_0000,in my role at google i work with customers to build media strategies that will meet their business objectives i have a proven track record of building successful partnerships and helping my clients explore solutions that will be roi positive for their respective businesses on a personal note i enjoy giving back and have had the privilege of working with underrepresented communities through the harlem childrens zone morningside alliance and lime in my role at google i work with product and sales teams to build our monetization strategy for emerging owned operated properties most notably gmail and contribute to shaping the future of ad offerings across these properties on a personal note i enjoy giving back and have had the privilege of working underrepresented communities through the harlem childrens zone morningside alliance and lime experienced product lead with a demonstrated history of launching new ad formats and audience targeting solutions skilled in product management marketing sales account management lead generation and search engine marketing sem strong marketing professional with a bachelor of science in learning and organizational change from northwestern university experienced product lead with a demonstrated history of launching new ad formats and audience solutions skilled in product management marketing sales account management lead generation and search engine marketing sem strong marketing professional with a bachelor of science in learning and organizational change from northwestern university senior account manager government advocacy vertical at google account manager government vertical at google global product lead gmail ads at google investment banking middle office investment banking front office global product lead at google,['gmail'],['gmail'],['gmail'],['gmail'],[],[],[],1,0,0,1.0,1.0,1.0
280,lORvhimWbj01axIRKo6pJw_0000,i am a third year undergraduate student at petronas university of technology pursuing a btech in information communications technology and a minor in finance management with a focus on business accounting and economics im highly approachable and extremely determined in seeking a successful career that will engage my interests in marketing and mobile application development i have a good general attitude to life and i enjoy a wide variety of sports for recreation i have played both ping pong and taekwondo competitively other interests include travelling music media debating and socializing final year undergraduate student at universiti teknologi petronas in information communications technology grabbed a major in software engineering with a skewed interest in finance and economics im now focused on marketing and business management specialties include seo sem web development cms qualitative market research etc if you would like to learn more about how my services can help you do send an email to patrickrb26 gmailcom outgoing hard working individual who is eager to be challenged extremely determined selfmotivated and selfdisciplined in seeking a successful career that will engage my interests highly approachable with a good general attitude to life i enjoy a wide variety of sports for recreation and have played both ping pong and the taekwondo competitively other interests include travelling music media debating and socializing third year undergraduate student at universiti teknologi petronas in a pursue of a degree in information communications technology i have a minor in finance management with a skewed interest in business accounting and economics im now focused on marketing and mobile app development analyst mprc thought leader digital marketing adastra ip,['gmail'],[],['gmail'],[],[],['gmail'],[],0,0,1,0.0,0.0,0.0
281,lqFITRGL4cBly0fOwpBsrA_0000,awardwinning sales professional with a proven record of consistently overachievingnsales quotas in a variety of challenging environments able to adapt and respond to the needs and requirements of all types of customers and organizational needs utilizes target account selling methodology to develop strategic relationships with executive level contacts well spoken in person and groups quick learner extremely adaptable and able to operate autonomously with little or no direction long term road warrior and remote virtual worker does not require much to hit the ground runningnnspecialties contract negotiation in both public and private sector project planning and creative solution development to meet the needs of my customers happily employed veteran sales consultant my love for technology drove my interest upon leaving the united states air force in 1994 i truly enjoy helping folks figure out their problems through the application of technology weve worked with small medium and very large organizations for years and have found that most of the time people are facing the same issues of dealing with multiple providers confusing invoices billing and often dont know who to call for support we pride ourselves on making the lives of our clients easier so that they can get back to the job they were hired for managed secure sdwan is where its at connect with me today to see how we can help you it services sales executive sse services sales role which aligns to account in lafayette la with offices in baton rouge new orleans and houston texas regional account manager for louisiana mississippi and arkansas selling the break fix support services application porting and management relocation data technology manager at carousel industries south central and southwest regions application development and maintenance it services sales executive at dell senior account manager presidio investment banking front office,['dell'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
282,LsnyHA6YuRam9aH5IJ9O9A_0000,i am currently enrolled at the university of virginia studying civil engineering during my time at uva i have repeatedly sought out ways to be involved in engineering design in my first year i joined the solarcar mechanical team where i work mainly on the roll cage design test and build i am also involved in civil design as a part of uvas storm water task force i identify locations for and create sustainable storm water solutions for areas around the university most recently i am working on a downspout disconnect project around the international residential college irc we are developing a biofiltration solution to allow some of the discharge from the ircs roof to return to the ground instead of flowing directly into the sewer i am deeply involved in sustainable design it is my passion rivaled only by my love of running at the university of virginia i help lead uva solarcar as we work towards competing in the 2018 formula sun grand prix i am also starting a civil design club green frame which will provide similarly greenminded civil engineering students an opportunity to pursue a unique hands on capstone experience teaching assistant at university of virginia earth systems tech and mgmt civil engineering at uva focusing on green infrastructure,['prix'],['prix'],['prix'],['prix'],[],[],[],1,0,0,1.0,1.0,1.0
283,lUm3xM3CFAzCT6Eu7eBnWA_0000,energetic and motivated global leader with 18 years of experience delivering global software and technology projects programs on support of critical business needs mainly on asset and entitlement management field services partner communication and services logistics areas proven experience in it management including software development application deployment support and expert on program management release management and roadmap planning for large organizations reputable for customer focus communication skills drive for results relationship management agile transformation and building collaborative teams specialties business partner management global it teams management people management it management portfolio management program management process improvement quality metrics agile transformation global project delivery strategic planning energetic and motivated global leader with 20+ years of experience delivering global software and technology projects programs on support of critical business needs mainly on asset and entitlement management field services partner communication and services logistics areas proven experience in it management including software development agile transformation program management and strategy planning for large organizations reputable for customer focus communication skills drive for results relationship management agile transformation and building collaborative teams specialties strategic planning business partner management global it teams management people management portfolio management program management process improvement quality metrics agile transformation global project delivery it delivery manager with broad experience in all aspects of software development with focus on delivery and manage global projects currently responsible for an important middle layer application that contains critical business rules for support space at dell managing a global team with people working from brazil india and us strong delivery focus providing guidance to the team on how best delivery applications and features that satisfy business needs proven ability to lead global teams that includes people with different positions and cultures specialties delivery manager manage global teams us india malaysia brazil project program manager software quality software development global projects senior it manager at dell technologies it sr manager at dell,['dell'],['roadmap'],[],[],['roadmap'],[],[],0,1,0,0.0,0.0,0.0
284,LV6a2sH1VeEGqL1z6xRNNw_0000,financial professional with experience in various areas including corporate finance ma capital raising investment analysis business valuation credit analysis and securitized products i have completed a graduate dual degree including a master of science in finance and master of business administration i hold the chartered financial analyst cfa designation specialties mergers and acquisition capital markets investment analysis real estate financial statement analysis fpa specialty finance valuation equity analysis credit analysis fixed income structured finance and alternative investments seasoned financial professional with a wide array of experience in corporate finance investment analysis and capital markets including capital raising credit leverage finance ma capital planning and corporate accounting specialties real estate financial institutions financial statement analysis fpa specialty finance valuation equity analysis credit analysis fixed income structured finance and alternative investments financial professional with a wide array of experience in corporate finance investment analysis and capital markets including capital raising credit leverage finance ma capital planning and corporate accounting specialties real estate financial institutions financial statement analysis fpa specialty finance valuation equity analysis credit analysis fixed income structured finance and alternative investments seasoned financial professional with experience in corporate finance and investment analysis including capital raising forecasting modeling credit leverage finance ma capital planning and corporate accounting 10+ years of diverse experience in corporate finance and investment analysis including capital raising forecasting modeling credit leverage finance ma capital planning and corporate accounting investment banking at compass point research trading llc corporate finance investment professional,['compass'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
285,m0sM0qFpTIxFhzIHm4wIHw_0000,professional summary experience in automotive structural crash analysis occupant simulation and cae vehicle integration areas of excellence head impact analysis on instrumental panel console and upper interior components structural analysis of frontal side and rear impact tests as per compliance and ncap requirements seat belt and seat anchorage test analysis as per fmvss 207 210 child seat anchorage test as per adr 34 sled simulation of frontal impact occupant protection rear impact sled simulation for whiplash analysis good understanding of various stringent compliance requirements like fmvss 207 208 210 214 301 305 216 201 201u and ece r94 r95 r21 r32 r42 and consumer tests like euroncap usncap structural analysis of airbag housing pab drop test simulations for safety belt restraint systems like retractor sensor lever etc folding and deployment of various airbags curtain airbag passenger airbag knee airbag and thorax airbags full vehicle model building and assembly manager at chrysler technical service,['whiplash'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
286,M8Ct8-raDqmsTgDmDIoJBg_0000,i have been commercially connected with it and management since 2003 during that time i was able to experience first hand how the company functions from many different perspectives it included areas like marketing sales software development network administration management finance or business analysis what is more running my own consultancy for 2 years gave me a chance to get a grasp on accounting and hr tasks having worked and studied in both uk and poland i acquired quite a unique perspective and approach to work it consists of solid teamworking management communication and problem solving skills in a multicultural environment i am an enthusiastic individual with a cando and think outside of the box attitude a highlymotivated creative graduate in computer science and managementinformation systems with substantial relevant work experience in software development and networking 6 years through it i acquired solid teamworking communication and problem solving skills specialties business management ebusiness ecommerce seo search engine optimization internet marketing software development net sql c# aspnet it synergy of business and information technology business manager at future processing sp z oo at future processing sp z oo head of financial planning and analysis at future processing sp z oo,['asp.net'],[],['asp.net'],[],[],['asp.net'],[],0,0,1,0.0,0.0,0.0
287,M9meWHWPiw5yk38WBlX3Dw_0000,a member of the supercdms collaboration i help advance the search towards direct detection of dark matter with data analysis development in python and detector calibration efforts as an astroparticle physicist with a bachelors in creative writing and east asian literature history and language i bring a unique and valuable perspective and approach to my research and teaching successful and inspiring communication within and without science is a passion of mine and a dialogue i enjoy contributing to and furthering i have extensive experience in nanofabrication and with computational analysis techniques i excel at responding with alacrity to highstress environments and tight deadlines and can effectively manage my own work in solo projects most recently i have thoroughly enjoyed working within a collaboration and being a productive member of a larger team integrating my work seamlessly with others towards groundbreaking goals beyond any one scientist as an astroparticle physicist with a bachelors in creative writing and east asian literature history and language i bring a unique and valuable perspective and approach to my research and teaching successful and inspiring communication within and without science is a passion of mine and a dialogue i enjoy contributing to and furthering i have extensive experience both in laboratories and cleanrooms and with computational analysis techniques i excel at responding with alacrity to highstress environments and tight deadlines and can effectively manage my own work in solo projects most recently i have thoroughly enjoyed working within a collaboration and being a productive member of a larger team integrating my work seamlessly with others towards groundbreaking goals beyond any one scientist graduate research and teaching assistant at drexel university,['python'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
288,Mb1PiLftfWSMCDxWov4c8g_0000,i am a business development professional i am passionate about helping companies in making their business healthier and productive through a customized company productivity assessment i identify areas of b2b opportunity in industry by doing market and internet research i prepare a prospect database then convert the prospects into leads by a series of activities such as cold and warm calling running text and html email campaigns on crm followed by presenting the business product platform through webinar or inperson presentations leading to sales closure last but not the least i work towards efficient account management for existing and new accounts and ensure a healthy b2b relationship between the organization and the client i am a business development executive at samplits i am passionate about helping cpg brands in making their business healthier and productive through a customized company productivity assessment i identify areas of b2b opportunity in cpg industry i work with cpg brands in increasing the consumer engagement identifying the correct target market and in improving their consumer database i am dedicated to partnering with brand leaders to discover if and how samplits can benefit their business contact me anytime at dhruvagnihotri samplitscom i am a sales professional who is passionate about helping companies in making their business healthier and productive through a customized company productivity assessment i identify areas of b2b b2c opportunity in industry i work towards efficient account management for existing and new accounts and ensure a healthy b2b b2c relationship between the organization and the client connecting brands to consumers trainer at channelplay limited,['html'],['accounts'],[],[],['accounts'],[],[],0,1,0,0.0,0.0,0.0
289,MbzAchfBvavVlugUnSXmfA_0000,an international senior it manager with experience in customer excellence finance and ecommerce domain diversified experience across geographies with a proven ability to reengineer processes continually improve performance and lead teams to great service delivery forte in leading large multicultural teams and improving customer experience experienced in onsiteoffshore development model build to run initiatives creating dynamic teams and strategies to engage customers specialties capability development process alignment for optimal gains operational management continual improvement business strategies game changer i am fascinated by opportunities for creating business strategies for startups and it transformation programs people initiatives developing organization components and enjoy meeting like minded people feel free to contact me at surajguhaofficial gmailcom a senior it manager with experience in customer service and finance domain diversified experience across geographies with a proven ability to reengineer processes continually improve performance and lead teams to great service delivery forte in leading large multicultural teams and improving customer experiencennexperienced in onsiteoffshore development model build to run initiatives creating dynamic teams and strategies to engage customersnnspecialties n capability developmentn process alignment for optimal gainsn operational managementn continual improvementn business strategiesn game changernni am fascinated by opportunities for creating business strategies for startups and it transformation programs people initiatives developing organization components and enjoy meeting like minded people feel free to contact me at surajguhaofficial gmailcom a senior it manager with experience in customer service and finance continually improve performance and lead teams to great service delivery university of mumbai being a mentor to women entrepreneurs in my areas of expertise india leadership network associate trainer at convergys philippines inc mba itil prince2 dmaic transition and transformation product and service delivery coaching facilitation international senior it manager focussed on providing solutions in customer service finance and ecommerce domains mba itil prince2 dmaic service delivery software product management coaching mentoring facilitation mba itil service delivery software product management coaching mentoring facilitation mba itil software product management consulting coaching and mentoring application services manager dhl ecommerce at deutsche post manager of department finance and billing at dhl investment banking middle office sales ops marketing corpdev operations and supply chain,['gmail'],[],['gmail'],[],[],['gmail'],[],0,0,1,0.0,0.0,0.0
290,MC7fLMY-NWL7hj0UqpgxTQ_0000,my vision is to create a safe sacred and courageous space for individuals to connect with their own desires passions and aliveness and to bring support for them to move forward in their journey of lifenn i help and support individuals to move past obstacles change and transitions to reach their goals and to increase their wellbeing as well as their happinessnnas a intuitive coach i will help you break through old barriers and develop new practices so you can reach your desired goals as well as establishing accountability for personal and professional success while celebrating every step with youn n im currently accepting applications for new clients and i invite you to contact me for a free coaching consultation where i will answer all of your questions about coaching and assess how we might work together experienced office manager with a demonstrated history of working in the alternative medicine industry skilled in coaching conflict resolution aromatherapy management and healing strong healthcare services professional with a associate of arts aa focused in psychology from skyline college office managerreiki intuitive practitioner at family room community acupuncture holistic practitioner and manifestation coach office manager at eureka square chiropractic,['eureka'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
291,MJVGpc8s8Qq6063lCA38BQ_0000,accomplished marketer possessing handson experience in building and managing brands across diverse industries channels and consumer groups my proud achievements include devising the brand identity for one of the leading financial services company from the ground up and creating visibility of over 250 branches within a tight time period additionally led an innovative direct mail campaign targeted to an affluent segment resulting in an exceptional conversion rate driving incremental social media engagement and marginally improving marketing operational efficiencies specialties creative strategy brand management brand identity development brand activation social media integrated marketing communications customer retention customer acquisition customer engagement public relations corporate communications marketing execution advertising brand marketing content management event planning event management project management please contact me at poojayamar gmailcom with any brand management and marketing communication opportunities creative organized and optimistic these terms describe me at my core as a marketer i have managed the integrated marketing communication function of brands across industries my proud accomplishments include devising the brand identity for one of the leading financial services company from the ground up and creating visibility of over 250 branches within a tight time period other accomplishments include leading an innovative direct mail campaign targeted to an affluent segment resulting in an exceptional conversion rate driving incremental social media engagement and enhancing brand experiences for consumers through experiential marketing i have never been spotted without a book in my hands and music in my ears i live to eat and experience various cultures through my travels specialties creative strategy brand management brand identity development social media integrated marketing communications public relations corporate communications marketing execution vice president marketing creative manager brand management integrated marketing communications advertising vice president marketing creative execution manager market access health economics,['gmail'],[],['gmail'],[],[],['gmail'],[],0,0,1,0.0,0.0,0.0
292,ML2TIyVJ7DuauzYAFPXV5w_0000,server architect with 15 years of experience in cpu architecture microarchitecture and design experience in developing architectural and micro architectural specification for more than 4 generation of intel xeon processors server architecture lead and manager responsible for the development and implementation of ondie interconnect and cache coherency unit expertise in multiprocessor computer architecture onchip offchip network cache organization io acceleration and platform system architecture server architect with 10 years of experience in cpu architecture microarchitecture and design experience in developing architectural and micro architectural specification for more than 3 generation of intel xeon processors server architecture lead responsible for the development and implementation of ondie interconnect and cache coherency unit expertise in multiprocessor computer architecture onchip offchip network cache organization io acceleration and platform system architecture server architect with 10 years of experience in cpu architecture microarchitecture and design experience in developing architectural and micro architectural specification for more than 3 generation of intel xeon processors server architecture lead responsible for the development and implementation of ondie interconnect and cache coherency unit expertise in multiprocessor computer architecture onchip offchip network cache organization io acceleration and platform system architecture server architect with 18 years of experience in cpu architecture microarchitecture and design that brought over 5 generations of xeon processors to the market xeon server architect specializing in onchip offchip interconnect fabric multisocket cache coherency and multicore processor designs managed a team that is responsible for the ip development of sever ondie fabric and coherency units bringing technologies to enable high bandwidth low latency server processor design server processor architect at intel principal engineer at intel corp,['intel'],['intel'],['intel'],['intel'],[],[],[],1,0,0,1.0,1.0,1.0
293,MLR57Hsqt6bc4W05HYSLnw_0000,im a communications professional that specializes in writing marketing media production and utilizing social media to garner brand awareness ive had work experience at a media station such as nta africas largest television network ive also worked under the communications department for numerous ngos in the united states under the role of a coordinator intern and volunteer roles in addition im a lifestyle blogger for reflect everyday blog i write motivational content based on my experiences i also write about life and culture in nigeria i was featured in cctvamerica for the segment on global business as i discussed my blog as a medium to express myself and connect with others it is my passion to utilize my communication skills in an environment that is of service i therefore look forward to challenging projects where i can use my skills to make an impact email me isiomaononye gmailcom follow me https twittercom isiomaononye my blog https reflecteverydaycom press communications intern at nyc mayors office of media entertainment communications professional lifestyle blogger at reflecteverydaycom freelance writer lifestyle blogger social media specialist media relations coordinator at dress for success worldwide,['gmail'],[],['gmail'],[],[],['gmail'],[],0,0,1,0.0,0.0,0.0
294,mmUpj5QtgLNxDw4Jk5axZg_0000,hard working passionate and driven candidate with over 8 years of experience in the hospitality and food beverage industries walt disney company and the ritzcarlton hotel company trained and ready to apply these core values exceptional customer service skills and proficiency in problemsolving in an outstanding and reputable workplace extensively educated in the field of hospitality and experienced in front of house customer interactions eager to become a valuable team member in a leading company and determined to exemplify its brand while continually striving to reach personal and professional goals looking for a position as an event coordinator or marketing team lead field marketing also open to positions in the sales industry experienced associate with a demonstrated history of working in the staffing and recruiting industry skilled in sales hospitality industry management recruiting and training strong professional with a bachelor of science bs focused in event management hospitality from university of central florida connecting my clients with the most elite architects and engineers the aec mep industry has to offer alexa altusjobscom assisting with lucrative transitions for toprated architects and engineers nationwide currently searching for a new full time position recruiting manager at etourandtravel inc,['alexa'],['alexa'],['alexa'],['alexa'],[],[],[],1,0,0,1.0,1.0,1.0
295,MTe2DIIah6PH6r9ryKdwYQ_0000,rebooted my corporate career after coming across this unique organization called urjanet which specializes in extracting collating and creating big data from all major energy utilities providers across the globe the big data mined is used for providing meaningful and actionable insights for direct consumers or certified business energy analyst organizations such as siemens and schneider electric who advise industries of their energy consumption patterns and the carbon foot prints they leave and the means to offset them this is a unique opportunity for me to be associated with a niche boutique company that does a bit to conserve the precious energy and through that touch every human life that uses it being a startup it is a perfect vehicle for me to give back to the industry all that i have learnt over the past 25 years and into a company that cares for energy conservation touching every day lives of you and me member of the board of directors at insights of data managing director urjanet energy solutions pvt ltd client executive at wipro technologies board of directors at urjanet,['wipro'],['wipro'],['wipro'],['wipro'],[],[],[],1,0,0,1.0,1.0,1.0
296,MucpOAPk00bdxy-EoqeXLw_0000,an experienced professional in business intelligence and data warehouse having multiple domain knowledge like banking sales tax marketing and health care etc being in development environment ive worked on tools like powerbi msbi stack tableau looker reportone advance excel few others also work as tool agnostic i am responsible for requirement gathering transforming the data into the meaningful information and putting it in the best visualization format so that business users can take most of it and make strategic decisions good analytical and debugging skills have good inter personal communication and presentation skills with an ability to meet critical targets transforming nonsense data into make sense information senior software engineer i at silicus technologies software engineer at avalara technologies pvt ltd,['avalara'],['avalara'],['avalara'],['avalara'],[],[],[],1,0,0,1.0,1.0,1.0
297,n-oiE6lLpNBA4widK4deVA_0000,software is the most enabling empowering and powerful engineering tool we have but it is also the most complex i am the senior software project manager and design consultant engineer for the royal new zealand air force i manage a team of software and systems engineers to deliver and certify software and system for nzdf aircraft and mission systems this also requires project and program management of external contractors to deliver operational and safety critical software systems for the nzdf i have a passion for complex software systems people and achieving outcomes i solve unique and challenging technical human and commercial problems by maximising the value out of software systems commercial agreements and assisting people to achieve their goals i am also passionate about software development cyber security web development fitness football paddleboarding tennis and mountain biking i am a software engineer in the royal new zealand air force i am currently the software certification manager for rnzaf aeronautical software data avionics and complex systems i have experience in the design analysis and certification of software cyber and avionics systems as well contract commercial and financial management qualifications and experience i have a passion for complex real time systems software and people i solve unique and challenging technical problems by maximising the value out of software systems and assisting people to achieve their goals i am also passionate about mobile and desktop application development cyber security blockchain fitness football paddleboarding tennis mma and mountain biking i am a software engineer in the royal new zealand air force i am currently working for marinvent aerospace an avionics and software certification and consultancy company in montreal i have experience in the design analysis and certification of avionics and software systems i am currently completing my masters in software engineering at the university of york united kingdom i have a passion for software and complex systems and in my own time i develop android applications i am also passionate about fitness and enjoy resistance training football tennis and cycling officer commanding techincal support for software avionics and complex systems at royal new zealand air force software certification and configuration at royal new zealand air force software engineer at marinvent corporation student at university of york,['android'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
298,n5glp2A7j2TBe6YgD4CHWw_0000,a technologist with over 15 years of industry experience in semiconductor process and product cooptimization soc design product ppa enhancement process monitoring circuits mixed signal and library circuit design technical customer support post silicon debug and competitive analysis has solid understanding of state of the art cmos process circuit and soc design and post silicon test and debug in advanced process node adept at problem solving and has a strong analytical aptitude has successfully executed complex projects involving multiple companies teams and geos excellent communication skills understands the big picture and is able to deliver a coherent message to customers and management always keen on learning and thrives in dynamic fast paced work environment product technical lead at intel corporation senior design engineer at intel,['intel'],['intel'],['intel'],['intel'],[],[],[],1,0,0,1.0,1.0,1.0
299,nA3m9cpyNDR6B1F9dseWzQ_0000,im currently working on a new stealth startup looking to fundamentally reimagine ai in the enterprise im passionate about working with likeminded people to push the boundary of whats possible i previously cofounded sense a nextgeneration platform for data science and machine learning that was acquired by cloudera in 2016 at cloudera i spent 3 years leading the ml engineering team and building software for atscale ml and data science in my early life i spent 10 years in the trenches of applied data science as an economist and consultant with usaid the world bank the entrepreneurial finance lab the institute for quantitative social science at harvard and harvards center for international development phd in from harvard university and proud sagehen pomona college im passionate about working with likeminded people to build new products and services that use data and machine learning to push the boundary of whats possible cofounded sense senseio a nextgeneration platform for data science and machine learning that was acquired by cloudera in 2016 currently leading clouderas effort to bring selfservice data science to the enterprise previously spent 10 years in the trenches of applied data science as a development economist with usaid the world bank the entrepreneurial finance lab the institute for quantitative social science at harvard and harvards center for international development phd in from harvard university and proud sagehen pomona college im passionate about working with likeminded people to build new products and services that leverage machine learning and ai to push the boundary of whats possible cofounded sense senseio a nextgeneration platform for data science and machine learning that was acquired by cloudera in 2016 currently focused on building a nextgeneration ai platform at cloudera previously spent 10 years in the trenches of applied data science as an economist with usaid the world bank the entrepreneurial finance lab the institute for quantitative social science at harvard and harvards center for international development phd in from harvard university and proud sagehen pomona college economist statistician and entrepreneur interested how data can accelerate science business and development cofounded sense a modern platform for data science and big data analytics that was acquired by cloudera in 2016 currently working at cloudera on more powerful and productive tools for data scientists previously a development economist working with usaid and the world bank cofounder of sense https senseio formally iqss world bank harvard sagehenemail tristan senseio twitter https twittercom tristanzajonc currently building a radically better way to do data science and big data analytics at sense https senseio were hiring email me at tristan senseio to learn more cofounder ceo senseplatform economics data and statistics formally worldbank iqss harvard sagehen head of data science platform at cloudera previously cofounder and ceo of sense head of data science platform previously cofounder and ceo of sense at cloudera cto for machine learning at cloudera previously cofounder and ceo of sense,['cloudera'],['cloudera'],['cloudera'],['cloudera'],[],[],[],1,0,0,1.0,1.0,1.0
300,nAJlFawlWiRcctQY2WkQKw_0000,architectural renovation team is a design build residential general contractor specializing in remodeling in the des moines ia region i can help you envision the dreams for your home or business property from conception through completion i will interpret your dreams and illustrate them using chief architect a computer program that not only will help me produce the plans needed for construction but will allow me to show you the improvements in a 3d rendering architectural renovation team will redesign your kitchen or bathroom as well as that much needed addition our work is above the standard and we do business by the golden rule we treat you the way we want to be treated there is no charge for an initial consultation and there is no job too small or too big specialties kitchens baths additions siding windows decks basement renovations at juniper networks washington dc metro area product xoomcom san francisco bay area vice president lending at damascus community bank application development and maintenance medical device software engineering owner architectural renovation team pdh network planner provisioning aerospace software and frameworks,['juniper'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
301,NcyzwEXG2wMt-NidbvEpkg_0000,an innovative problem solver experienced in the design and implementation of modern day technology solutions that directly address customer challenges and provide real business value an innovative problem solver skilled in developing and implementing effective it solutions with a strong desire to learn and succeed isilon systems engineer at dell emc associate systems engineer at emc,['dell'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
302,nDxO5MIASJBEhvAO65NsLg_0000,senior consultant neuro and spine surgeon at apollo hospital new delhi india over 35 years of experience including over 12 years of international experience gained in the uk ireland and the middle east i currently also do clinics regularly in africa and india for lowincome patients hon medical director of the indian head injury foundation an ngo focused on prevention and treatment of traumatic brain injuryspecial interests include minimal invasive spine surgery neurorehabilitation and robotics in neuro and spine surgery qualifications consultant neuro and spine surgeon frcs glasgow frcs neurosurgery ccst uk hon medical director of indian head injury foundation dr prasad is on the general medical council uk specialist register for neurosurgery #3153671 as well as registered with delhi medical council 19189 he is a sr consultant neuro and spine surgeon working at apollo hospital new delhi india since 1996 having trained in ireland and england and worked all over the world dr prasad has performed more than 4000 brain and spine operations while at apollo hospitals in addition to this he is the medical director for the indian head injury foundation and is a temporary advisor on disability to the regional director who south east asia office sr consultant neurosurgeon and spine surgeon at indraprastha apollo hospital new delhi senior consultant neuro spine surgeon,['apollo'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
